Date,Sumber,ID,Nilai,Keterangan
2023-09-02 0:00:00,etsy,,-336,VAT: auto-renew expired - auto-renew expired: 1281640116
2023-09-02 0:00:00,etsy,,-3052,Listing fee ($0.20 USD) - Listing #1281640116
2023-09-02 0:00:00,etsy,,-336,VAT: auto-renew expired - auto-renew expired: 1295662143
2023-09-02 0:00:00,etsy,,-3052,Listing fee ($0.20 USD) - Listing #1295662143
2023-09-02 0:00:00,etsy,,-336,VAT: auto-renew expired - auto-renew expired: 1295661647
2023-09-02 0:00:00,etsy,,-3052,Listing fee ($0.20 USD) - Listing #1295661647
2023-09-02 0:00:00,etsy,,-336,VAT: auto-renew expired - auto-renew expired: 1295660663
2023-09-02 0:00:00,etsy,,-3052,Listing fee ($0.20 USD) - Listing #1295660663
2023-09-03 10:08:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-09-03 22:11:23,tokped,INV/20230808/MPL/3390640895,-53775,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230808/MPL/3390640895
2023-09-03 22:11:23,tokped,INV/20230808/MPL/3390640895,1195000,Transaksi Penjualan Berhasil - INV/20230808/MPL/3390640895
2023-09-04 14:47:01,tokped,INV/20230829/MPL/3427745009,-19125,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230829/MPL/3427745009
2023-09-04 14:47:01,tokped,INV/20230829/MPL/3427745009,425000,Transaksi Penjualan Berhasil - INV/20230829/MPL/3427745009
2023-09-11 5:44:00,shopee,230904EKPD0MWF,1340760,Penghasilan dari Pesanan #230904EKPD0MWF
2023-09-12 0:00:00,etsy,,-338,VAT: auto-renew expired - auto-renew expired: 1295705631
2023-09-12 0:00:00,etsy,,-3073,Listing fee ($0.20 USD) - Listing #1295705631
2023-09-16 13:52:24,tokped,INV/20230904/MPL/3440332859,-22950,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230904/MPL/3440332859
2023-09-16 13:52:24,tokped,INV/20230904/MPL/3440332859,510000,Transaksi Penjualan Berhasil - INV/20230904/MPL/3440332859
2023-09-16 16:18:10,tokped,INV/20230901/MPL/3433842768,-76500,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230901/MPL/3433842768
2023-09-16 16:18:10,tokped,INV/20230901/MPL/3433842768,1700000,Transaksi Penjualan Berhasil - INV/20230901/MPL/3433842768
2023-09-21 8:39:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-09-21 15:08:00,shopee,230917K0HB942B,218960,Penghasilan dari Pesanan #230917K0HB942B
2023-09-23 6:50:20,tokped,INV/20230916/MPL/3459820202,-13770,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230916/MPL/3459820202
2023-09-23 6:50:20,tokped,INV/20230916/MPL/3459820202,306000,Transaksi Penjualan Berhasil - INV/20230916/MPL/3459820202
2023-09-23 18:16:23,tokped,,-300000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 4165102337]
2023-09-24 20:17:07,tokped,INV/20230830/MPL/3430135652,-26775,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230830/MPL/3430135652
2023-09-24 20:17:07,tokped,INV/20230830/MPL/3430135652,595000,Transaksi Penjualan Berhasil - INV/20230830/MPL/3430135652
2023-09-26 10:20:46,tokped,INV/20230921/MPL/3468300947,-13770,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230921/MPL/3468300947
2023-09-26 10:20:46,tokped,INV/20230921/MPL/3468300947,306000,Transaksi Penjualan Berhasil - INV/20230921/MPL/3468300947
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281694222
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281693462
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281684892
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281684590
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295715645
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295711199
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281694222
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295713525
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281693462
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281691770
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281691086
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281690392
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281684892
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281684590
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281689976
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281689696
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295715645
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295723515
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281688936
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295713525
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281688570
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295712413
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295711199
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281691770
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295712029
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295728307
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281691086
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295708707
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295711603
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295727873
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295727105
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281690392
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281704518
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281689976
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295721211
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281689696
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281698820
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295708001
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295723515
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281688936
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295720205
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281688570
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295719367
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295712413
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295712029
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295728307
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281702642
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295710305
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281701414
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295711603
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295727873
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295708707
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295709993
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295727105
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281696666
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281704518
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281698820
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295721211
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281692294
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295708001
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295720205
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295709739
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281688036
