Date,Sumber,ID,Nilai,Keterangan
2023-10-12 20:52:03,tokped,INV/20230922/MPL/3470415282,-27540,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230922/MPL/3470415282
2023-10-12 20:52:03,tokped,INV/20230922/MPL/3470415282,612000,Transaksi Penjualan Berhasil - INV/20230922/MPL/3470415282
2023-10-13 16:44:35,tokped,INV/20231001/MPL/3486386129,-32130,Pemotongan Biaya Layanan Power Merchant Pro - INV/20231001/MPL/3486386129
2023-10-13 16:44:35,tokped,INV/20231001/MPL/3486386129,714000,Transaksi Penjualan Berhasil - INV/20231001/MPL/3486386129
2023-10-15 0:00:00,etsy,,-346,VAT: auto-renew expired - auto-renew expired: 1304271034
2023-10-15 0:00:00,etsy,,-3141,Listing fee ($0.20 USD) - Listing #1304271034
2023-10-17 19:03:12,tokped,INV/20230915/MPL/3458441020,-80550,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230915/MPL/3458441020
2023-10-17 19:03:12,tokped,INV/20230915/MPL/3458441020,1790000,Transaksi Penjualan Berhasil - INV/20230915/MPL/3458441020
2023-10-21 0:00:00,etsy,3057551066,-23584,VAT: transaction - transaction: 3774762215
2023-10-21 0:00:00,etsy,3057551066,-7550,VAT: shipping_transaction -
2023-10-21 0:00:00,etsy,3057551066,-23345,VAT: Processing Fee - Order #3057551066
2023-10-21 0:00:00,etsy,3057551066,-68640,Transaction fee: Shipping - Order #3057551066
2023-10-21 0:00:00,etsy,3057551066,-214403,Transaction fee: Balinese Handmade Wooden Radha Krishna C... - Order #3057551066
2023-10-21 0:00:00,etsy,3057551066,-206156,Sales tax paid by buyer - Order #3057551066
2023-10-21 0:00:00,etsy,3057551066,-212230,Processing fee - Order #3057551066
2023-10-21 0:00:00,etsy,3057551066,4560656,Payment for Order #3057551066 -
2023-10-21 0:00:00,etsy,3057551066,-349,VAT: auto-renew sold  - auto-renew sold : 1295727105
2023-10-21 0:00:00,etsy,3057551066,-3176,Listing fee ($0.20 USD) - Listing #1295727105
2023-10-22 21:27:48,tokped,,-300000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 4227907355]
2023-10-23 0:00:00,etsy,,-349,VAT: auto-renew expired - auto-renew expired: 1295667855
2023-10-23 0:00:00,etsy,,-3171,Listing fee ($0.20 USD) - Listing #1295667855
2023-10-23 8:16:34,tokped,INV/20231015/MPL/3511592360,-13770,Pemotongan Biaya Layanan Power Merchant Pro - INV/20231015/MPL/3511592360
2023-10-23 8:16:34,tokped,INV/20231015/MPL/3511592360,306000,Transaksi Penjualan Berhasil - INV/20231015/MPL/3511592360
2023-10-25 0:00:00,etsy,3061527616,-10917,VAT: Processing Fee - Order #3061527616
2023-10-25 0:00:00,etsy,3061527616,-4462,VAT: shipping_transaction -
2023-10-25 0:00:00,etsy,3061527616,-9284,VAT: transaction - transaction: 3779008876
2023-10-25 0:00:00,etsy,3061527616,-40560,Transaction fee: Shipping - Order #3061527616
2023-10-25 0:00:00,etsy,3061527616,-84403,Transaction fee: Balinese Handmade Wooden Janger Statue 2... - Order #3061527616
2023-10-25 0:00:00,etsy,3061527616,-127366,Sales tax paid by buyer - Order #3061527616
2023-10-25 0:00:00,etsy,3061527616,-99244,Processing fee - Order #3061527616
2023-10-25 0:00:00,etsy,3061527616,2049866,Payment for Order #3061527616 -
2023-10-25 0:00:00,etsy,3061527616,-349,VAT: auto-renew sold  - auto-renew sold : 1304275242
2023-10-25 0:00:00,etsy,3061527616,-3174,Listing fee ($0.20 USD) - Listing #1304275242
2023-10-26 0:00:00,etsy,,-350,VAT: auto-renew expired - auto-renew expired: 1295721445
2023-10-26 0:00:00,etsy,,-3186,Listing fee ($0.20 USD) - Listing #1295721445
2023-10-28 13:43:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-10-28 19:52:00,shopee,230919Q2A2398F,1018160,Penghasilan dari Pesanan #230919Q2A2398F
2023-10-30 0:00:00,etsy,3067677946,-51299,VAT: Processing Fee - Order #3067677946
2023-10-30 0:00:00,etsy,3067677946,-8872,VAT: shipping_transaction -
2023-10-30 0:00:00,etsy,3067677946,-64114,VAT: transaction - transaction: 3786884758
2023-10-30 0:00:00,etsy,3067677946,-80652,Transaction fee: Shipping - Order #3067677946
2023-10-30 0:00:00,etsy,3067677946,-582855,Transaction fee: Balinese Carving Wall Hanging Bali Calon... - Order #3067677946
2023-10-30 0:00:00,etsy,3067677946,-466351,Processing fee - Order #3067677946
2023-10-30 0:00:00,etsy,3067677946,10207800,Payment for Order #3067677946 -
2023-10-30 0:00:00,etsy,3067677946,-349,VAT: auto-renew sold  - auto-renew sold : 1281675828
2023-10-30 0:00:00,etsy,3067677946,-3173,Listing fee ($0.20 USD) - Listing #1281675828
2023-10-31 0:00:00,etsy,,-351,VAT: auto-renew expired - auto-renew expired: 1295722509
2023-10-31 0:00:00,etsy,,-3187,Listing fee ($0.20 USD) - Listing #1295722509
2023-10-31 0:00:00,etsy,,-351,VAT: auto-renew expired - auto-renew expired: 1281703816
2023-10-31 0:00:00,etsy,,-3187,Listing fee ($0.20 USD) - Listing #1281703816
