Date,Sumber,ID,Nilai,Keterangan
2023-02-01 0:07:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-02-01 8:26:00,shopee,2301259M9WAA2Y,187680,Penghasilan dari Pesanan #2301259M9WAA2Y
2023-02-04 14:03:54,tokped,INV/20230126/MPL/3003080485,300000,Transaksi Penjualan Berhasil - INV/20230126/MPL/3003080485
2023-02-04 14:03:54,tokped,INV/20230126/MPL/3003080485,-13500,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230126/MPL/3003080485
2023-02-04 16:25:39,tokped,INV/20230131/MPL/3013896047,350000,Transaksi Penjualan Berhasil - INV/20230131/MPL/3013896047
2023-02-04 16:25:39,tokped,INV/20230131/MPL/3013896047,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230131/MPL/3013896047
2023-02-04 16:25:39,tokped,INV/20230131/MPL/3013896047,-15750,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230131/MPL/3013896047
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318315957
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304289318
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318314085
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318313221
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318311925
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304284908
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318308761
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318306355
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304281760
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304276912
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304271034
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318296479
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304268424
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318294119
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304266404
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318291983
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318290575
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304262296
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304264862
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318287553
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318288077
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318286765
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304259856
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304258752
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318284667
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304259282
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318283171
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304257410
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304254684
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318281999
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304256146
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304253806
2023-02-05 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1304252836
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318315957
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304289318
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318314085
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318313221
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318311925
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304284908
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318308761
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304281760
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318306355
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304276912
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304271034
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318296479
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304268424
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318294119
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304266404
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318291983
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304264862
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318290575
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304262296
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318287553
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318288077
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318286765
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304259856
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304258752
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304259282
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318284667
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304257410
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318283171
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1318281999
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304254684
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304256146
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304253806
2023-02-05 0:00:00,etsy,,-3019,Listing fee ($0.20 USD) - Listing #1304252836
2023-02-08 20:17:17,tokped,INV/20230131/MPL/3016023139,340000,Transaksi Penjualan Berhasil - INV/20230131/MPL/3016023139
2023-02-08 20:17:17,tokped,INV/20230131/MPL/3016023139,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230131/MPL/3016023139
2023-02-08 20:17:17,tokped,INV/20230131/MPL/3016023139,-15300,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230131/MPL/3016023139
2023-02-09 0:00:00,etsy,,-332,VAT: auto-renew expired - auto-renew expired: 1318305325
2023-02-09 0:00:00,etsy,,-3020,Listing fee ($0.20 USD) - Listing #1318305325
2023-02-11 0:00:00,etsy,2790201193,10261300,Payment for Order #2790201193 -
2023-02-11 0:00:00,etsy,2790201193,-334,VAT: auto-renew sold - auto-renew sold : 1295721445
2023-02-11 0:00:00,etsy,2790201193,-3038,Listing fee ($0.20 USD) - Listing #1295721445
2023-02-11 0:00:00,etsy,2790201193,-9029,VAT: shipping_transaction -
2023-02-11 0:00:00,etsy,2790201193,-51563,VAT: Processing Fee - Order #2790201193
2023-02-11 0:00:00,etsy,2790201193,-64339,VAT: transaction - transaction: 3430879699
2023-02-11 0:00:00,etsy,2790201193,-82082,Transaction fee: Shipping - Order #2790201193
2023-02-11 0:00:00,etsy,2790201193,-468759,Processing fee - Order #2790201193
2023-02-11 0:00:00,etsy,2790201193,-584903,Transaction fee: Balinese Wooden Fish Sea Life Carving 30... - Order #2790201193
2023-02-13 0:00:00,etsy,2795839992,2619650,Payment for Order #2795839992 -
2023-02-13 0:00:00,etsy,2795839992,-335,VAT: auto-renew sold - auto-renew sold : 1304271034
2023-02-13 0:00:00,etsy,2795839992,-3042,Listing fee ($0.20 USD) - Listing #1304271034
2023-02-13 0:00:00,etsy,2795839992,-4061,VAT: shipping_transaction -
2023-02-13 0:00:00,etsy,2795839992,-12967,VAT: transaction - transaction: 3433408995
2023-02-13 0:00:00,etsy,2795839992,-13737,VAT: Processing Fee - Order #2795839992
2023-02-13 0:00:00,etsy,2795839992,-36920,Transaction fee: Shipping - Order #2795839992
2023-02-13 0:00:00,etsy,2795839992,-117878,Transaction fee: Balinese Handmade Wooden Janger Statue 2... - Order #2795839992
2023-02-13 0:00:00,etsy,2795839992,-124884,Processing fee - Order #2795839992
2023-02-13 0:00:00,etsy,2795839992,-238150,Sales tax paid by buyer - Order #2795839992
2023-02-13 8:28:33,tokped,,-300000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 3678311707]
2023-02-16 14:05:55,tokped,INV/20230211/MPL/3041592301,340000,Transaksi Penjualan Berhasil - INV/20230211/MPL/3041592301
2023-02-16 14:05:55,tokped,INV/20230211/MPL/3041592301,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230211/MPL/3041592301
2023-02-16 14:05:55,tokped,INV/20230211/MPL/3041592301,-15300,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230211/MPL/3041592301
2023-02-17 8:01:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-02-17 17:32:00,shopee,2302058ARCYAE9,282840,Penghasilan dari Pesanan #2302058ARCYAE9
2023-02-18 9:11:00,shopee,,-14275,Penyesuaian Saldo karena Biaya Komisi Jaringan Influencer shopee | {id} | 259226569202302
2023-02-21 0:00:00,etsy,,-334,VAT: auto-renew expired - auto-renew expired: 1295667855
2023-02-21 0:00:00,etsy,,-3040,Listing fee ($0.20 USD) - Listing #1295667855
2023-02-21 11:43:18,tokped,,5820,Cashback atas pengiriman cashless JNE Cashless JTR Jan 2023 | Total Ongkos Kirim Rp 200000
2023-02-21 17:38:49,tokped,INV/20230201/MPL/3018026440,650000,Transaksi Penjualan Berhasil - INV/20230201/MPL/3018026440
2023-02-21 17:38:49,tokped,INV/20230201/MPL/3018026440,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230201/MPL/3018026440
2023-02-21 17:38:49,tokped,INV/20230201/MPL/3018026440,-29250,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230201/MPL/3018026440
2023-02-23 16:43:00,shopee,2301258XX1CHQ0,3281200,Penghasilan dari Pesanan #2301258XX1CHQ0
2023-02-24 11:05:21,tokped,INV/20230124/MPL/2996897696,400000,Transaksi Penjualan Berhasil - INV/20230124/MPL/2996897696
2023-02-24 11:05:21,tokped,INV/20230124/MPL/2996897696,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230124/MPL/2996897696
2023-02-24 11:05:21,tokped,INV/20230124/MPL/2996897696,-18000,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230124/MPL/2996897696
2023-02-25 4:58:00,shopee,230121VWWD9P03,425600,Penghasilan dari Pesanan #230121VWWD9P03
2023-02-28 11:57:37,tokped,INV/20230212/MPL/3043571255,366000,Transaksi Penjualan Berhasil - INV/20230212/MPL/3043571255
2023-02-28 11:57:37,tokped,INV/20230212/MPL/3043571255,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230212/MPL/3043571255
2023-02-28 11:57:37,tokped,INV/20230212/MPL/3043571255,-16470,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230212/MPL/3043571255
